0,1,2,3,4,5,6,7,8
1.461836359271011,-1.4133042742340238,0.3180941396658277,-0.043799516773693176,-0.9545691186511188,0.34878533516038385,-1.7382354807987912,1.944384616743179,-0.722054856104065
-0.5691121404117891,-0.5260018398787292,-0.08875965036694382,0.150113844377229,-0.33192100411331926,-0.3658648470072641,0.7122988430760231,-0.8869862449181981,-0.4675897741836969
-0.2738519645068168,-0.013338211140114475,-1.0288684079183963,-0.7513212398919221,-0.1096535882266288,1.3103146711677653,0.7366822691842306,-0.045043830419371274,-0.4409705826907548
2.2565553374077587,1.1648022433649712,-1.550273265047773,-0.14861754982824563,-0.6335161845925659,2.2198694484720445,-1.2627586716887527,2.175239794912212,-0.5078782802270687
-0.7429569168792027,0.33665330463336296,-0.2941615637815467,0.6899267146081739,0.3543389971260584,-0.8062048582418756,0.7732574083465409,-0.5610730522089749,0.11587412583727705
-0.6270603992342604,-0.974582515025017,0.5234960530804306,-1.558420094411976,0.3244039916194334,2.0033087872091206,0.6513402778055054,-0.3981164558543631,-0.020819019667020176
-0.5277205269671669,-0.880922813620847,-0.9380175616003985,-0.022835910162782764,-0.5736461735793159,0.1076811322876622,0.34654745145291643,-0.8598268121924295,-0.5301808460725067
-0.8947261661761512,-0.9302173933072523,0.7723483712558153,-1.3016159134283225,2.0232155541204007,-0.8466295150109547,1.4072264871599263,-0.6968702158378178,2.9720414292691713
-0.908523370657692,0.6225618668145133,1.669006724046486,0.10818663115540779,2.1579230789002133,-0.8880647881992607,1.2243507913483729,-1.0295732667284834,2.6123226253104943
0.05452150215385339,0.7704456058737291,-0.35341211572806697,-1.3120977167337777,0.12234270444971478,0.9782549905646155,-0.1655044968194333,-0.70366007401926,-0.34168819279816
-0.6463764855084174,-0.1809397820738923,0.44054528035530244,-0.10669033660642442,0.6387215494389956,-1.0708419863051684,0.40750601672343423,-0.7443992231079128,1.252585546346696
-0.7898674121164413,1.5197232171070891,-0.7128654642036223,0.27065458238996415,2.0007642999904323,0.0600377868098191,0.6757237039137128,-0.5407034776646483,0.7273960925670278
0.33598447357728484,-1.1175367961155922,-1.28562079968665,-1.2544477985537739,-0.8924539822248719,0.01672565455723427,-0.007012227116085681,-0.42527588858013177,-0.7073063851417591
-0.6353387219231849,0.04088582651493138,0.47214557472677987,0.1553547460299567,0.06995644481312106,-0.9677591115440167,0.7610656952924381,-0.79871808855945,0.3892604168458715
-0.875410079901994,0.627491324783154,-0.460063109231803,0.9834172071609208,0.13731020720302725,1.1659408969924825,-0.007012227116085681,-0.9956239758212725,-0.32801887824773024
-0.9030044888650757,1.8598558169432857,1.5505056201534457,1.5179891757391384,2.0007642999904323,-0.7426803976047514,1.163392226077855,-0.7443992231079128,2.432463223331156
-0.5084044406930098,0.9626944666507099,-0.6220146178856246,0.6165540914699873,-0.4853379073347723,-0.8495169904944604,0.11490490342494988,-0.16726127768533008,-0.44960383398576304
2.0358000657031066,-0.7330390745616312,-1.056518665493439,-0.44734894403371983,-0.9388532407601407,-0.8863323029091574,-1.0554995497689925,1.63205114039684,-0.7073063851417591
0.15110193352463872,0.18876956557414717,-0.6220146178856246,1.3083531096300336,-0.5946006774339534,-0.14930418574434048,0.20024689480367341,-0.3913265976729211,-0.6050023572959115
0.2587201284806566,0.12468661198182047,-0.7642159425572731,-0.5993350919628212,-0.6701865663381815,0.2534986442046974,0.13928832953315562,0.16544177320533543,-0.6193911094542586
-0.83677790735368,-0.4422010544118402,1.7085070920108327,0.29161818900087455,-0.3476368820042974,-0.811979809208887,0.7732574083465409,-1.1178414230872311,-0.4301790185719945
0.4215271413628376,0.24299360322919303,0.6024967890091245,0.29161818900087455,-0.07971858272000383,0.27371097258923704,-1.6285100633118592,-0.05183368860081358,-0.30499687479437493
-0.48081003172992826,-1.3787980684535401,0.882949401555986,-1.7785379638265362,0.010086433799871107,0.20008034775984304,0.45627286893984914,-0.7851383721965658,0.04393036504554167
-0.729159712397662,0.5683378291594678,0.037641527118965866,0.38071351709724427,0.06995644481312106,-0.8538482037197188,0.41969772977753883,-0.9413051103697352,-0.26974443200642456
2.1737721105185144,-0.9597941411190954,-0.013708951234684855,-0.8456574696410192,-0.9680398711291001,-0.03091769092060895,-1.5309763588790313,1.9783339076503896,-0.7204720933666467
1.5556573497454882,-1.4665424202953414,1.9060089318325666,-0.34253091097916744,-1.0178816552976306,0.7616943293016919,-1.5553597849872378,2.2431383767266335,-0.7452207470790037
0.1980124287618772,0.7605866899364483,-0.4324128516567605,0.7213721245245397,-0.8864669811235469,-0.5636569176274011,-0.53125588844254,-0.05183368860081358,-0.7052919598395906
1.953016838813862,-0.8119104020598796,-0.6496648754606675,-0.9819209126119375,-0.8759897291962282,-0.7383491843794928,-1.6041266372036527,1.4623046858607864,-0.6675934291847212
-0.872650639005686,-0.47177780222368326,1.7875078279395267,-0.7722848465028326,1.970829294483807,-0.5997503611712217,1.321884495781201,-0.9005659612810825,2.648294505706362
-0.29592749167728205,-0.29431731535262423,-1.0604687022898736,0.8419128625372748,-0.6387548105562253,-0.9411943370957647,0.24901374702008833,-0.19442071041109873,-0.5237059076012505
3.0843876063002047,-1.3245740307984943,-1.1039191070506549,-1.0081254208755757,-1.0086018035905768,-0.7239118069619647,-2.798914516505801,1.5302032676752075,-0.7297528385087806
3.111982015263286,-0.09220953863836297,-0.8866670832467478,-0.11717213991187982,-0.9306211142458188,-0.09155467607422757,-1.7016603416364808,2.4672036967142246,-0.6973062023917079
-0.7871079712201332,-0.047844416920597946,0.4681955379303453,-0.7565621415446496,0.3767902512560271,0.2794859235562485,1.0536668085909224,-0.7308195067450287,0.16623475839149182
-0.5939471084785626,-0.609802625345618,-0.6733650962392754,-1.2125205853319527,-0.36185600961994424,-0.01214910027782212,0.5050397211562623,-0.927725394006851,-0.4337762066115812
-0.5139233224856261,-1.122466254084233,0.3220441764622623,-1.4640838646628787,-0.2593286157597537,-0.45682032473769213,0.7244905561301277,-0.6425513503862808,-0.31219125087354843
1.406647541344848,-1.0928895062723896,-0.8945671568396173,0.31258179561178534,-0.9695366214044313,-0.4553765869959393,-0.5556393145507458,1.2178697913288687,-0.7065150037730501
2.1737721105185144,0.11975715401317988,0.448445353948172,0.20252286090450522,-1.0294814699314478,1.9888714097915927,-1.5797432110954452,2.4332544058070136,-0.7378105397174549
0.7361034035419669,2.288718660215011,-1.7043247001087254,0.469808845193614,-0.6866508193668253,1.9744340323740643,-1.2261835325264423,1.3536669549577118,-0.5647138512525396
-0.7457163577755109,-0.26967002550942165,1.6295063560821397,-0.5626487803937277,-0.10216983684997256,-0.06556739672267664,1.21215907829427,-0.70366007401926,-0.17190091732966448
2.0358000657031066,0.5880556610340298,-0.5825142499212781,-0.1276539432173352,-0.8737446037832314,-0.23592845024951,-1.7260437677446883,1.5709424167638601,-0.6740683676559774
-0.875410079901994,-0.05277387488923854,0.38919480200165174,-0.4001808291591713,0.42917651089262077,-0.8955722244563755,0.7122988430760231,-0.9548848267326195,0.20940101486653304
-0.927839456931849,0.5683378291594678,-0.31786178456015496,0.6165540914699873,1.4619342008711824,-0.7239118069619647,1.1512005130237521,-1.0431529830913675,1.4540280765635551
-0.9333583387244654,1.347192188204671,0.43659524355886786,0.8995627807172788,1.042844123778433,-1.2205575901249364,0.8585993997252662,-0.9820442594583881,0.6626467078544659
